GLEntryNumber,GLPostingDate,JobNumber,Amount,GLAccountNumber,ExpenseType
66815,10/3/2016,3045,217.5000,4090,Supplies
66816,10/3/2016,3045,222.0800,4090,Supplies
66817,10/3/2016,3008,54.9600,4090,Supplies
66818,10/3/2016,3008,39.2000,4090,Supplies
66819,10/3/2016,3008,110.1000,4090,Supplies
66820,10/3/2016,3008,578.2800,4090,Supplies
66821,10/3/2016,3001,49.0000,4090,Supplies
66822,10/3/2016,3001,54.9600,4090,Supplies
66823,10/3/2016,3001,46.5700,4090,Supplies
66824,10/3/2016,3001,2.4600,4090,Supplies
66825,10/3/2016,3001,3.4200,4090,Supplies
66826,10/3/2016,3001,98.0000,4090,Supplies
66827,10/3/2016,3001,938.4000,4090,Supplies
66828,10/3/2016,3001,101.9600,4090,Supplies
66829,10/3/2016,3001,162.1500,4090,Supplies
66830,10/3/2016,3001,72.5000,4090,Supplies
66831,10/3/2016,3001,41.7500,4090,Supplies
66832,10/3/2016,3001,55.9800,4090,Supplies
66861,10/3/2016,3033,4029.6100,4090,Supplies
49398,10/3/2016,3022,3.2000,4090,Supplies
49399,10/3/2016,3022,2.7200,4090,Supplies
49400,10/3/2016,3022,46.0000,4090,Supplies
49401,10/3/2016,3022,4.5000,4090,Supplies
49402,10/3/2016,3022,12.6000,4090,Supplies
49403,10/3/2016,3022,22.0000,4090,Supplies
49404,10/3/2016,3022,24.9200,4090,Supplies
49405,10/3/2016,3022,63.1200,4090,Supplies
49406,10/3/2016,3022,23.8000,4090,Supplies
49407,10/3/2016,3022,17.7000,4090,Supplies
49408,10/3/2016,3022,66.9300,4090,Supplies
49409,10/3/2016,3022,5.1000,4090,Supplies
49410,10/3/2016,3022,41.2000,4090,Supplies
49411,10/3/2016,3022,3.1500,4090,Supplies
49412,10/3/2016,3022,12.6000,4090,Supplies
49413,10/3/2016,3003,35.7200,4090,Supplies
49414,10/3/2016,3003,180.0000,4090,Supplies
49415,10/3/2016,3003,15.6400,4090,Supplies
49416,10/3/2016,3003,14.2900,4090,Supplies
49417,10/3/2016,3003,14.7200,4090,Supplies
49418,10/3/2016,3003,21.9000,4090,Supplies
49419,10/3/2016,3003,30.3100,4090,Supplies
49420,10/3/2016,3001,49.2700,4090,Supplies
49421,10/3/2016,3001,162.4000,4090,Supplies
54680,10/3/2016,3001,150.0000,4170,Other
49261,10/3/2016,3000,-38.3200,4275,FICA
49262,10/3/2016,3024,-93.0700,4275,FICA
49263,10/3/2016,3000,-8.9600,4276,Medicare Tax
49264,10/3/2016,3024,-21.7700,4276,Medicare Tax
49265,10/3/2016,3000,-30.6200,4280,Workmans Compensation
49266,10/3/2016,3024,-74.3700,4280,Workmans Compensation
66803,10/4/2016,4500,10.0300,4085,Other
49381,10/4/2016,3025,129.9900,4090,Supplies
49382,10/4/2016,3025,12.6000,4090,Supplies
49383,10/4/2016,3025,67.5000,4090,Supplies
49384,10/4/2016,3025,29.7000,4090,Supplies
49385,10/4/2016,3025,32.5200,4090,Supplies
49386,10/4/2016,3025,18.0000,4090,Supplies
49387,10/4/2016,3025,5.4400,4090,Supplies
49388,10/4/2016,3025,48.0000,4090,Supplies
49389,10/4/2016,3025,46.0000,4090,Supplies
49390,10/4/2016,3025,58.8800,4090,Supplies
49391,10/4/2016,3025,81.2000,4090,Supplies
49392,10/4/2016,3025,126.2400,4090,Supplies
49393,10/4/2016,3025,99.6800,4090,Supplies
49394,10/4/2016,3025,12.6000,4090,Supplies
49395,10/4/2016,3025,20.4000,4090,Supplies
49396,10/4/2016,3025,12.6000,4090,Supplies
49397,10/4/2016,3025,52.5100,4090,Supplies
66833,10/4/2016,3025,24.5000,4090,Supplies
66834,10/4/2016,3025,9.8000,4090,Supplies
66835,10/4/2016,3025,273.7000,4090,Supplies
66836,10/4/2016,3025,549.3600,4090,Supplies
66837,10/4/2016,3025,183.1200,4090,Supplies
66838,10/4/2016,3003,61.4400,4090,Supplies
66839,10/4/2016,3003,286.4000,4090,Supplies
66840,10/4/2016,1051,14.9500,4090,Supplies
66841,10/4/2016,1051,19.2000,4090,Supplies
66842,10/4/2016,1051,54.8100,4090,Supplies
66843,10/4/2016,1051,54.0500,4090,Supplies
66844,10/4/2016,1051,25.2000,4090,Supplies
66845,10/4/2016,1051,20.4000,4090,Supplies
66846,10/4/2016,1051,23.6000,4090,Supplies
66847,10/4/2016,1051,11.8000,4090,Supplies
66848,10/4/2016,3038,296.0900,4090,Supplies
66849,10/4/2016,1058,64.7100,4090,Supplies
66850,10/4/2016,1060,29.7500,4090,Supplies
66851,10/4/2016,1061,29.7400,4090,Supplies
66852,10/4/2016,1058,17.5700,4090,Supplies
66853,10/4/2016,1003,340.0000,4090,Supplies
66854,10/4/2016,1003,19.8000,4090,Supplies
66855,10/4/2016,1003,118.7000,4090,Supplies
66856,10/4/2016,1003,173.7000,4090,Supplies
66857,10/4/2016,1003,6.7200,4090,Supplies
66858,10/4/2016,1003,206.5000,4090,Supplies
66859,10/4/2016,1003,18.9000,4090,Supplies
66893,10/4/2016,1066,120.8700,4090,Supplies
66894,10/4/2016,1051,93.5100,4090,Supplies
66895,10/4/2016,5011,93.5100,4090,Supplies
66896,10/4/2016,4040,349.2000,4090,Supplies
67454,10/4/2016,3012,-39.2000,4090,Supplies
53457,10/4/2016,4500,418.8800,4160,Equipment Repairs
66810,10/4/2016,5011,65.0000,4160,Equipment Repairs
66811,10/4/2016,5011,306.6400,4160,Equipment Repairs
66870,10/5/2016,1003,29.4000,4090,Supplies
66871,10/5/2016,1003,126.2400,4090,Supplies
66872,10/5/2016,1003,29.4000,4090,Supplies
66873,10/5/2016,1003,0.0000,4090,Supplies
66874,10/5/2016,1003,18.6600,4090,Supplies
66875,10/5/2016,1003,54.0500,4090,Supplies
66946,10/5/2016,3038,29.4000,4090,Supplies
66947,10/5/2016,3038,24.5000,4090,Supplies
66948,10/5/2016,903038,416.5200,4090,Supplies
66923,10/5/2016,4500,1328.9600,4210,Vehicleleasing Operation
67015,10/6/2016,3024,890.0000,4020,Subcontractor Labor
53176,10/9/2016,5014,29.4700,4000,General Labor
53181,10/9/2016,5013,87.9500,4275,FICA
53182,10/9/2016,5014,212.9700,4275,FICA
53183,10/9/2016,5013,20.5400,4276,Medicare Tax
53184,10/9/2016,5014,49.7900,4276,Medicare Tax
53185,10/9/2016,5013,22.6000,4277,SUTA
53186,10/9/2016,5014,32.3400,4277,SUTA
53187,10/9/2016,5013,2.9600,4278,FUTA
53188,10/9/2016,5014,4.2500,4278,FUTA
53189,10/9/2016,5013,37.1200,4280,Workmans Compensation
53190,10/9/2016,5014,83.7400,4280,Workmans Compensation
53462,10/10/2016,7001,22.0000,4090,Supplies
53463,10/10/2016,7001,66.9300,4090,Supplies
53464,10/10/2016,7001,5.1000,4090,Supplies
53465,10/10/2016,7001,24.4500,4090,Supplies
53466,10/10/2016,7001,14.2900,4090,Supplies
53467,10/10/2016,7001,5.0000,4090,Supplies
53468,10/10/2016,7001,14.7200,4090,Supplies
53469,10/10/2016,7001,13.9000,4090,Supplies
53470,10/10/2016,7001,37.8500,4090,Supplies
53471,10/10/2016,7001,54.0500,4090,Supplies
53472,10/10/2016,7001,19.2000,4090,Supplies
53473,10/10/2016,7001,12.9400,4090,Supplies
53474,10/10/2016,7001,6.4700,4090,Supplies
53475,10/10/2016,7001,85.9000,4090,Supplies
53533,10/10/2016,3001,1874.0400,4090,Supplies
53534,10/10/2016,3001,545.4400,4090,Supplies
53535,10/10/2016,3001,70.2800,4090,Supplies
53536,10/10/2016,3001,58.8800,4090,Supplies
53537,10/10/2016,3001,42.8700,4090,Supplies
53538,10/10/2016,3001,14.9500,4090,Supplies
53539,10/10/2016,3001,476.0000,4090,Supplies
53540,10/10/2016,3001,8.9500,4090,Supplies
53541,10/10/2016,3001,17.2200,4090,Supplies
53542,10/10/2016,3001,396.0000,4090,Supplies
53543,10/10/2016,3001,17.0000,4090,Supplies
53544,10/10/2016,3001,9.9000,4090,Supplies
53545,10/10/2016,3001,3.7800,4090,Supplies
53546,10/10/2016,3001,20.5000,4090,Supplies
53547,10/10/2016,3001,13.5000,4090,Supplies
53548,10/10/2016,3001,46.8200,4090,Supplies
53549,10/10/2016,3001,53.5800,4090,Supplies
53550,10/10/2016,3001,13.5000,4090,Supplies
53551,10/10/2016,3001,12.6000,4090,Supplies
53552,10/10/2016,3001,12.6000,4090,Supplies
53553,10/10/2016,3001,14.9500,4090,Supplies
53554,10/10/2016,3001,57.5700,4090,Supplies
53555,10/10/2016,3001,22.2900,4090,Supplies
53556,10/10/2016,3001,10.5000,4090,Supplies
53557,10/10/2016,3001,37.5600,4090,Supplies
53558,10/10/2016,3001,14.9500,4090,Supplies
53559,10/10/2016,3001,48.0000,4090,Supplies
53560,10/10/2016,3001,54.0500,4090,Supplies
66868,10/10/2016,1,-1029.3600,4090,Supplies
66869,10/10/2016,3028,306.3900,4090,Supplies
66876,10/10/2016,5011,12.6000,4090,Supplies
66877,10/10/2016,5011,12.6000,4090,Supplies
66878,10/10/2016,5011,12.6000,4090,Supplies
66879,10/10/2016,5011,18.0000,4090,Supplies
66880,10/10/2016,5011,45.0800,4090,Supplies
66881,10/10/2016,5011,39.2000,4090,Supplies
66882,10/10/2016,5011,39.2000,4090,Supplies
66883,10/10/2016,5011,29.7000,4090,Supplies
66884,10/10/2016,4040,9.0000,4090,Supplies
66885,10/10/2016,4040,19.2000,4090,Supplies
66886,10/10/2016,4040,33.5500,4090,Supplies
66887,10/10/2016,4040,196.0500,4090,Supplies
67439,10/10/2016,3038,-17.9000,4090,Supplies
67440,10/10/2016,903038,-17.9000,4090,Supplies
66865,10/10/2016,5011,340.8900,4205,Vehicle Gas & Oil
53476,10/11/2016,3040,108.1000,4090,Supplies
53477,10/11/2016,3040,40.8000,4090,Supplies
53478,10/11/2016,3040,42.9500,4090,Supplies
53479,10/11/2016,3040,22.5400,4090,Supplies
53480,10/11/2016,3040,11.8000,4090,Supplies
53481,10/11/2016,3040,23.6000,4090,Supplies
53482,10/11/2016,3040,12.6000,4090,Supplies
53483,10/11/2016,3040,12.6000,4090,Supplies
53484,10/11/2016,909001,33.6000,4090,Supplies
53485,10/11/2016,1057,20.6000,4090,Supplies
53486,10/11/2016,1056,20.6000,4090,Supplies
53487,10/11/2016,1057,32.5200,4090,Supplies
53488,10/11/2016,1057,31.2800,4090,Supplies
53489,10/11/2016,1057,43.6000,4090,Supplies
53490,10/11/2016,1057,54.8100,4090,Supplies
53491,10/11/2016,1057,12.6000,4090,Supplies
53492,10/11/2016,1057,9.9200,4090,Supplies
53493,10/11/2016,1057,78.4300,4090,Supplies
53494,10/11/2016,1057,33.7600,4090,Supplies
53527,10/11/2016,3001,42.8700,4090,Supplies
53528,10/11/2016,3001,136.4400,4090,Supplies
53529,10/11/2016,5000,30.3500,4090,Supplies
54689,10/11/2016,3024,24.5600,4090,Supplies
66969,10/11/2016,7001,14.7000,4090,Supplies
66970,10/11/2016,7001,19.6000,4090,Supplies
66971,10/11/2016,7001,83.5800,4090,Supplies
66972,10/11/2016,7001,1.2300,4090,Supplies
66973,10/11/2016,7001,11.8400,4090,Supplies
66974,10/11/2016,7001,1.8900,4090,Supplies
66975,10/11/2016,7001,41.9200,4090,Supplies
66976,10/11/2016,7001,102.4000,4090,Supplies
67337,10/11/2016,3001,98.0000,4090,Supplies
67338,10/11/2016,3001,49.0000,4090,Supplies
67339,10/11/2016,3001,109.9200,4090,Supplies
67340,10/11/2016,3001,782.0000,4090,Supplies
67341,10/11/2016,3001,46.5700,4090,Supplies
67342,10/11/2016,3001,2.4600,4090,Supplies
67343,10/11/2016,3001,3.4200,4090,Supplies
67344,10/11/2016,3001,101.9600,4090,Supplies
67345,10/11/2016,3001,108.1000,4090,Supplies
67346,10/11/2016,3001,72.5000,4090,Supplies
67347,10/11/2016,3001,41.7500,4090,Supplies
67348,10/11/2016,3001,37.3200,4090,Supplies
67349,10/11/2016,3001,7.3200,4090,Supplies
67350,10/11/2016,3001,40.9600,4090,Supplies
67351,10/11/2016,3001,55.7200,4090,Supplies
67224,10/12/2016,3028,1950.0000,4020,Subcontractor Labor
67442,10/12/2016,903012,365.6400,4090,Supplies
53495,10/13/2016,3045,705.8000,4090,Supplies
53496,10/13/2016,3045,88.3200,4090,Supplies
53497,10/13/2016,3045,117.6800,4090,Supplies
53498,10/13/2016,3045,37.8000,4090,Supplies
53499,10/13/2016,3045,12.6000,4090,Supplies
53500,10/13/2016,3045,61.8000,4090,Supplies
53501,10/13/2016,3008,145.5600,4090,Supplies
53502,10/13/2016,3008,154.0000,4090,Supplies
53503,10/13/2016,3008,210.0000,4090,Supplies
53504,10/13/2016,3008,165.2000,4090,Supplies
53505,10/13/2016,3008,103.0400,4090,Supplies
53506,10/13/2016,3008,12.6000,4090,Supplies
53507,10/13/2016,3008,126.2400,4090,Supplies
53508,10/13/2016,3008,62.5600,4090,Supplies
53509,10/13/2016,3012,140.4600,4090,Supplies
53510,10/13/2016,3012,41.3000,4090,Supplies
53511,10/13/2016,3012,29.4400,4090,Supplies
53512,10/13/2016,3012,189.3600,4090,Supplies
53513,10/13/2016,3012,34.4400,4090,Supplies
53514,10/13/2016,3012,78.2000,4090,Supplies
53515,10/13/2016,3012,9.9000,4090,Supplies
53516,10/13/2016,3012,25.2000,4090,Supplies
53517,10/13/2016,3012,14.8500,4090,Supplies
53518,10/13/2016,3012,15.2500,4090,Supplies
53519,10/13/2016,3012,12.5200,4090,Supplies
53520,10/13/2016,1003,126.2400,4090,Supplies
53521,10/13/2016,1003,29.4000,4090,Supplies
53522,10/13/2016,1003,29.4000,4090,Supplies
53523,10/13/2016,1003,0.0000,4090,Supplies
53524,10/13/2016,1003,19.2000,4090,Supplies
53525,10/13/2016,1003,54.0500,4090,Supplies
66927,10/13/2016,3001,-6.9700,4090,Supplies
67445,10/13/2016,3045,24.7000,4090,Supplies
67032,10/14/2016,3028,2072.8700,4020,Subcontractor Labor
67033,10/14/2016,3028,2072.8700,4020,Subcontractor Labor
67263,10/14/2016,1069,112.0000,4020,Subcontractor Labor
67437,10/14/2016,903045,24.7000,4090,Supplies
53562,10/14/2016,3015,3.0000,4090,Supplies
53563,10/14/2016,3015,29.4400,4090,Supplies
53564,10/14/2016,3015,15.6400,4090,Supplies
53565,10/14/2016,3015,9.8000,4090,Supplies
53566,10/14/2016,3015,31.5600,4090,Supplies
53567,10/14/2016,3015,4.2000,4090,Supplies
53568,10/14/2016,3015,44.0000,4090,Supplies
53569,10/14/2016,3015,9.0000,4090,Supplies
53570,10/14/2016,3015,49.8400,4090,Supplies
53571,10/14/2016,3015,4.2000,4090,Supplies
53572,10/14/2016,3015,12.6000,4090,Supplies
53573,10/14/2016,1033,22.1700,4090,Supplies
53574,10/14/2016,1034,11.0900,4090,Supplies
53575,10/14/2016,1032,16.0100,4090,Supplies
53576,10/14/2016,1033,22.0500,4090,Supplies
53577,10/14/2016,1034,11.0300,4090,Supplies
53578,10/14/2016,1032,15.9200,4090,Supplies
53579,10/14/2016,1033,22.0500,4090,Supplies
53580,10/14/2016,1034,11.0300,4090,Supplies
53581,10/14/2016,1032,15.9200,4090,Supplies
53582,10/14/2016,1033,11.1800,4090,Supplies
53583,10/14/2016,1034,5.5900,4090,Supplies
53584,10/14/2016,1032,8.0700,4090,Supplies
53585,10/14/2016,1033,88.2500,4090,Supplies
53586,10/14/2016,1034,44.1300,4090,Supplies
53587,10/14/2016,1032,63.7400,4090,Supplies
53588,10/14/2016,1033,13.4400,4090,Supplies
53589,10/14/2016,1034,6.7200,4090,Supplies
53590,10/14/2016,1032,9.7000,4090,Supplies
53591,10/14/2016,1033,5.6700,4090,Supplies
53592,10/14/2016,1034,2.8400,4090,Supplies
53593,10/14/2016,1032,4.0900,4090,Supplies
53594,10/14/2016,1033,5.6700,4090,Supplies
53595,10/14/2016,1034,2.8400,4090,Supplies
53596,10/14/2016,1032,4.0900,4090,Supplies
53597,10/14/2016,1033,6.0800,4090,Supplies
53598,10/14/2016,1034,3.0400,4090,Supplies
53599,10/14/2016,1032,4.3800,4090,Supplies
54730,10/14/2016,1003,-257.7500,4090,Supplies
66937,10/14/2016,3045,654.4000,4090,Supplies
66938,10/14/2016,3045,142.7400,4090,Supplies
66939,10/14/2016,3045,29.4000,4090,Supplies
66940,10/14/2016,3045,72.5000,4090,Supplies
66941,10/14/2016,3045,333.1200,4090,Supplies
66942,10/14/2016,3045,29.4000,4090,Supplies
66943,10/14/2016,3008,385.5200,4090,Supplies
66944,10/14/2016,3008,72.5000,4090,Supplies
66945,10/14/2016,3008,54.0500,4090,Supplies
54064,10/16/2016,5014,333.0000,4000,General Labor
54629,10/16/2016,1003,971.4200,4000,General Labor
54630,10/16/2016,3001,494.9000,4000,General Labor
54631,10/16/2016,3025,180.1600,4000,General Labor
54632,10/16/2016,903000,461.5800,4000,General Labor
54139,10/16/2016,1003,4358.7900,4000,General Labor
54140,10/16/2016,1012,420.0000,4000,General Labor
54141,10/16/2016,1025,596.3600,4000,General Labor
54142,10/16/2016,1032,834.3900,4000,General Labor
54143,10/16/2016,1033,2239.1100,4000,General Labor
54144,10/16/2016,1034,655.2300,4000,General Labor
54145,10/16/2016,1035,469.6000,4000,General Labor
54146,10/16/2016,1037,178.5400,4000,General Labor
54147,10/16/2016,1041,589.2400,4000,General Labor
54148,10/16/2016,1051,1752.0800,4000,General Labor
54149,10/16/2016,1053,1520.7900,4000,General Labor
54150,10/16/2016,1055,171.6300,4000,General Labor
54151,10/16/2016,1056,236.9300,4000,General Labor
54152,10/16/2016,1057,1501.0900,4000,General Labor
54153,10/16/2016,1058,2333.5700,4000,General Labor
54154,10/16/2016,1060,258.9000,4000,General Labor
54155,10/16/2016,1061,846.3600,4000,General Labor
54156,10/16/2016,1065,273.8100,4000,General Labor
54157,10/16/2016,1066,5135.0400,4000,General Labor
54158,10/16/2016,1068,127.4400,4000,General Labor
54159,10/16/2016,1069,349.0000,4000,General Labor
54160,10/16/2016,1070,204.0400,4000,General Labor
54161,10/16/2016,1071,573.3300,4000,General Labor
54162,10/16/2016,1072,379.1700,4000,General Labor
54163,10/16/2016,1073,41.2900,4000,General Labor
54164,10/16/2016,1074,111.7300,4000,General Labor
54165,10/16/2016,1075,90.0000,4000,General Labor
54166,10/16/2016,1077,319.2000,4000,General Labor
54167,10/16/2016,1078,256.0000,4000,General Labor
54168,10/16/2016,3000,20359.7500,4000,General Labor
54169,10/16/2016,3001,27915.9800,4000,General Labor
54170,10/16/2016,3003,999.9700,4000,General Labor
54171,10/16/2016,3004,831.6400,4000,General Labor
54172,10/16/2016,3005,48.3000,4000,General Labor
54173,10/16/2016,3006,447.9500,4000,General Labor
54174,10/16/2016,3008,5815.6100,4000,General Labor
54175,10/16/2016,3012,6113.5200,4000,General Labor
54176,10/16/2016,3015,515.2000,4000,General Labor
54177,10/16/2016,3016,3552.4000,4000,General Labor
54178,10/16/2016,3017,629.6600,4000,General Labor
54179,10/16/2016,3020,48.3000,4000,General Labor
54180,10/16/2016,3022,193.6800,4000,General Labor
54181,10/16/2016,3025,4741.8800,4000,General Labor
54182,10/16/2016,3027,7564.6700,4000,General Labor
54183,10/16/2016,3029,913.3900,4000,General Labor
54184,10/16/2016,3031,1345.1000,4000,General Labor
54185,10/16/2016,3033,4166.8000,4000,General Labor
54186,10/16/2016,3034,427.5000,4000,General Labor
54187,10/16/2016,3036,234.3400,4000,General Labor
54188,10/16/2016,3037,5177.2200,4000,General Labor
54189,10/16/2016,3038,2711.3000,4000,General Labor
54190,10/16/2016,3039,262.0000,4000,General Labor
54191,10/16/2016,3040,3922.5300,4000,General Labor
54192,10/16/2016,3042,923.9600,4000,General Labor
54193,10/16/2016,3043,653.8100,4000,General Labor
54194,10/16/2016,3044,76.0000,4000,General Labor
54195,10/16/2016,3045,17497.0500,4000,General Labor
54196,10/16/2016,3046,1181.7300,4000,General Labor
54197,10/16/2016,4035,345.3000,4000,General Labor
54198,10/16/2016,4037,590.3100,4000,General Labor
54199,10/16/2016,4040,1259.1500,4000,General Labor
54200,10/16/2016,5000,1150.9700,4000,General Labor
54201,10/16/2016,5011,8991.1800,4000,General Labor
54202,10/16/2016,6008,1216.7000,4000,General Labor
54203,10/16/2016,7001,1090.9200,4000,General Labor
54204,10/16/2016,7002,683.3700,4000,General Labor
54205,10/16/2016,7003,1856.7800,4000,General Labor
54206,10/16/2016,7006,144.0000,4000,General Labor
54207,10/16/2016,7009,896.0000,4000,General Labor
54208,10/16/2016,8005,128.0000,4000,General Labor
54209,10/16/2016,8031,128.0000,4000,General Labor
54210,10/16/2016,9003,360.0000,4000,General Labor
54211,10/16/2016,901058,96.0000,4000,General Labor
54212,10/16/2016,903000,710.2600,4000,General Labor
54213,10/16/2016,903001,188.6500,4000,General Labor
54214,10/16/2016,903038,90.7500,4000,General Labor
54215,10/16/2016,903045,124.0000,4000,General Labor
54256,10/16/2016,3025,120.7500,4000,General Labor
54099,10/16/2016,3024,1440.0000,4000,General Labor
54758,10/16/2016,1060,288.0000,4000,General Labor
54759,10/16/2016,3045,221.0000,4000,General Labor
54216,10/16/2016,1003,3.0400,4001,Overtime
54217,10/16/2016,1025,0.2600,4001,Overtime
54218,10/16/2016,1033,5.3100,4001,Overtime
54219,10/16/2016,1053,0.2300,4001,Overtime
54220,10/16/2016,1058,46.5500,4001,Overtime
54221,10/16/2016,1066,11.4200,4001,Overtime
54222,10/16/2016,1071,31.2800,4001,Overtime
54223,10/16/2016,1072,9.2300,4001,Overtime
54224,10/16/2016,3000,52.4100,4001,Overtime
54225,10/16/2016,3001,117.0400,4001,Overtime
54226,10/16/2016,3003,4.8700,4001,Overtime
54227,10/16/2016,3008,49.9800,4001,Overtime
54228,10/16/2016,3012,2.0400,4001,Overtime
54229,10/16/2016,3016,2.6600,4001,Overtime
54230,10/16/2016,3018,27.3300,4001,Overtime
54231,10/16/2016,3025,0.4500,4001,Overtime
54232,10/16/2016,3027,44.6900,4001,Overtime
54233,10/16/2016,3031,23.6500,4001,Overtime
54234,10/16/2016,3033,17.5000,4001,Overtime
54235,10/16/2016,3037,4.0900,4001,Overtime
54236,10/16/2016,3038,19.5300,4001,Overtime
54237,10/16/2016,3039,19.2500,4001,Overtime
54238,10/16/2016,3045,69.7700,4001,Overtime
54239,10/16/2016,4037,4.5900,4001,Overtime
54240,10/16/2016,5000,34.8200,4001,Overtime
54241,10/16/2016,5011,44.6700,4001,Overtime
54242,10/16/2016,7001,7.8800,4001,Overtime
54243,10/16/2016,7003,112.6700,4001,Overtime
54244,10/16/2016,903000,0.6800,4001,Overtime
54245,10/16/2016,903001,27.0000,4001,Overtime
54246,10/16/2016,1033,40.5000,4003,Other
54247,10/16/2016,1057,32.8100,4003,Other
54248,10/16/2016,1070,32.2200,4003,Other
54249,10/16/2016,3018,56.3500,4003,Other
54250,10/16/2016,3033,47.5000,4003,Other
54251,10/16/2016,3045,57.0000,4003,Other
54252,10/16/2016,5011,40.0000,4003,Other
54253,10/16/2016,5000,267.2000,4005,Vacation Labor
54100,10/16/2016,4500,11615.3900,4010,Other
54108,10/16/2016,3000,-30.0000,4090,Supplies
54257,10/16/2016,4500,149.3600,4205,Vehicle Gas & Oil
54277,10/16/2016,1003,270.4400,4275,FICA
54278,10/16/2016,1012,26.0400,4275,FICA
54279,10/16/2016,1025,36.9900,4275,FICA
54280,10/16/2016,1032,51.7300,4275,FICA
54281,10/16/2016,1033,141.6700,4275,FICA
54282,10/16/2016,1034,40.6200,4275,FICA
54283,10/16/2016,1035,29.1200,4275,FICA
54284,10/16/2016,1037,11.0700,4275,FICA
54285,10/16/2016,1041,36.5300,4275,FICA
54286,10/16/2016,1051,108.6300,4275,FICA
54287,10/16/2016,1053,94.3200,4275,FICA
54288,10/16/2016,1055,10.6400,4275,FICA
54289,10/16/2016,1056,14.6900,4275,FICA
54290,10/16/2016,1057,95.1100,4275,FICA
54291,10/16/2016,1058,147.5700,4275,FICA
54292,10/16/2016,1060,16.0400,4275,FICA
54293,10/16/2016,1061,52.4800,4275,FICA
54294,10/16/2016,1065,16.9700,4275,FICA
54295,10/16/2016,1068,7.9000,4275,FICA
54296,10/16/2016,1069,21.6400,4275,FICA
54297,10/16/2016,1070,14.6600,4275,FICA
54298,10/16/2016,1071,37.4800,4275,FICA
54299,10/16/2016,1072,24.0700,4275,FICA
54300,10/16/2016,1073,2.5600,4275,FICA
54301,10/16/2016,1074,6.9200,4275,FICA
54302,10/16/2016,1075,5.5800,4275,FICA
54303,10/16/2016,1077,19.7800,4275,FICA
54304,10/16/2016,1078,15.8700,4275,FICA
54305,10/16/2016,3000,1265.5800,4275,FICA
54306,10/16/2016,3001,1738.0700,4275,FICA
54307,10/16/2016,3003,62.3000,4275,FICA
54308,10/16/2016,3004,51.5700,4275,FICA
54309,10/16/2016,3005,2.9900,4275,FICA
54310,10/16/2016,3006,27.7800,4275,FICA
54311,10/16/2016,3008,363.6500,4275,FICA
54312,10/16/2016,3012,379.1800,4275,FICA
54313,10/16/2016,3015,31.9400,4275,FICA
54314,10/16/2016,3016,220.4100,4275,FICA
54315,10/16/2016,3017,39.0300,4275,FICA
54316,10/16/2016,3018,5.1900,4275,FICA
54317,10/16/2016,3020,2.9900,4275,FICA
54318,10/16/2016,3022,12.0100,4275,FICA
54319,10/16/2016,3025,301.5100,4275,FICA
54320,10/16/2016,3027,471.7800,4275,FICA
54321,10/16/2016,3029,56.6300,4275,FICA
54322,10/16/2016,3031,84.8500,4275,FICA
54323,10/16/2016,3033,262.3600,4275,FICA
